game_id,set_number,games_1,games_2
51789,2,1,6
51790,1,6,3
51790,2,6,1
51791,1,3,6
51791,2,4,6
51792,1,3,6
51792,2,2,6
51793,1,1,6
51793,2,3,6
51794,1,6,3
51794,2,3,6
51794,3,6,4
51795,1,3,6
51796,1,5,7
51796,2,3,6
51797,1,6,0
51797,2,6,0
51798,1,6,1
51798,2,6,0
51799,1,6,4
51799,2,4,6
51799,3,1,6
51800,1,2,6
51800,2,0,6
51801,1,5,7
51801,2,1,6
51802,1,1,6
51802,2,4,6
51803,1,6,3
51803,2,6,3
51804,1,6,0
51804,2,6,1
51805,1,6,2
51805,2,6,7
51805,3,6,0
51806,1,6,1
51806,2,7,5
51807,1,6,4
51807,2,6,3
51808,1,6,7
51808,2,3,6
51809,1,6,2
51809,2,6,2
51810,1,3,6
51810,2,7,5
51810,3,6,3
51811,1,2,6
51811,2,2,6
51812,1,6,3
51812,2,1,6
51812,3,6,4
51813,1,6,2
51813,2,6,2
51814,1,4,6
51814,2,4,6
51815,1,6,1
51815,2,1,6
51815,3,3,6
51816,1,6,3
51816,2,1,6
51816,3,3,6
51817,1,6,2
51817,2,6,2
51818,1,5,7
51818,2,6,2
51818,3,5,7
51819,1,3,6
51819,2,3,6
51820,1,6,3
51820,2,5,7
51820,3,2,6
51821,1,6,1
51821,2,6,1
51822,1,7,6
51822,2,6,1
51823,1,6,2
51823,2,6,4
51824,1,6,2
51824,2,2,6
51824,3,6,3
51825,1,7,5
51825,2,7,5
51826,1,3,6
51826,2,6,1
51826,3,5,7
51827,1,2,6
51827,2,6,1
51827,3,3,6
51828,1,2,6
51828,2,2,6
51829,1,6,2
51829,2,6,2
51830,1,1,6
51830,2,7,6
51830,3,6,2
51831,1,7,5
51831,2,3,6
51831,3,7,5
51832,1,7,5
51832,2,1,6
51832,3,1,6
51833,1,6,3
51833,2,6,0
51834,1,7,6
51834,2,6,3
51835,1,6,4
51835,2,6,1
51836,1,6,1
51836,2,7,6
51837,1,6,4
51837,2,6,4
51839,1,6,7
51839,2,4,6
51840,1,4,6
51840,2,6,3
51840,3,4,6
51841,1,4,6
51841,2,6,1
51841,3,6,3
51842,1,0,4
51842,2,0,4
51843,1,4,1
51844,1,1,4
51845,1,0,4
51846,1,1,4
51847,1,6,3
51847,2,6,2
51848,1,2,6
51848,2,1,6
51849,1,6,1
51849,2,6,3
51850,1,3,6
51850,2,3,6
51851,1,6,7
51851,2,1,6
51852,1,7,6
51852,2,4,6
51852,3,3,
51853,1,6,7
51853,2,3,6
51854,1,7,6
51854,2,7,5
51855,1,2,6
51855,2,2,4
51856,1,6,4
51856,2,6,2
51857,1,7,6
51857,2,5,7
51857,3,2,6
51858,1,0,6
51858,2,3,6
51859,1,2,6
51859,2,6,4
51859,3,6,3
51860,1,7,5
51860,2,1,6
51860,3,2,6
51861,1,4,6
51861,2,2,6
51862,1,6,3
51862,2,6,2
51863,1,2,6
51863,2,7,6
51863,3,1,6
51864,1,6,3
51864,2,6,1
51865,1,1,6
51865,2,4,6
51866,1,6,3
51866,2,3,6
51866,3,7,5
51867,1,4,6
51867,2,6,1
51867,3,2,6
51868,1,6,1
51868,2,6,3
51869,1,7,5
51869,2,6,4
51870,1,6,2
51870,2,6,2
51871,1,5,7
51871,2,3,6
51872,1,6,1
51872,2,7,5
51873,1,6,4
51873,2,6,2
51874,1,7,5
51874,2,2,6
51874,3,2,6
51875,1,2,6
51875,2,3,6
51876,1,1,6
51877,1,0,6
51878,1,1,6
51879,1,6,1
51879,2,6,1
51880,1,6,4
51880,2,5,7
51880,3,6,2
51881,1,6,1
51881,2,6,2
51882,1,4,0
51882,2,2,4
51882,3,4,0
51883,1,4,2
51884,1,4,1
51885,1,4,1
51886,1,4,0
51886,2,4,2
51887,1,4,0
51888,1,4,1
51888,2,4,1
51889,1,1,6
51889,2,0,6
51890,1,7,5
51890,2,6,3
51891,1,0,6
51891,2,0,1
51892,1,6,3
51892,2,1,6
51892,3,7,6
51893,1,4,6
51893,2,0,6
51894,1,6,3
51894,2,6,1
51896,1,6,0
51896,2,6,1
51897,1,6,2
51897,2,6,4
51898,1,6,4
51899,1,3,6
51900,1,6,4
51901,1,2,6
51901,2,2,6
51902,1,6,4
51902,2,6,1
51903,1,3,6
51903,2,1,6
51904,1,2,6
51904,2,2,6
51905,1,6,3
51905,2,6,2
51906,1,6,3
51906,2,6,3
51907,1,2,6
51907,2,4,6
51908,1,6,4
51908,2,6,2
51909,1,3,6
51909,2,4,6
51910,1,7,6
51910,2,6,3
51912,1,1,6
51912,2,0,6
51913,1,1,6
51913,2,1,6
51914,1,0,6
51914,2,7,6
51914,3,4,6
51915,1,4,6
51915,2,6,4
51915,3,6,3
51916,1,1,6
51916,2,5,7
51917,1,2,6
51917,2,3,6
51918,1,5,7
51918,2,2,6
51919,1,6,0
51919,2,5,7
51919,3,4,6
51920,1,4,6
51920,2,4,6
51921,1,1,6
51921,2,0,6
51922,1,3,6
51922,2,6,7
51924,1,6,3
51924,2,6,2
51925,1,6,4
51925,2,7,5
51926,1,6,3
51926,2,7,5
51927,1,7,5
51927,2,3,6
51927,3,6,4
51928,1,7,6
51928,2,6,1
51930,1,0,6
51930,2,0,6
51931,1,5,7
51931,2,1,6
51932,1,6,2
51932,2,6,2
51933,1,2,6
51933,2,2,6
51934,1,6,3
51934,2,4,6
51934,3,6,7
51935,1,0,6
51935,2,4,6
51936,1,3,6
51936,2,7,5
51936,3,6,7
51937,1,6,4
51937,2,3,6
51937,3,3,6
51938,1,1,6
51938,2,1,6
51939,1,6,3
51939,2,6,3
51940,1,6,4
51940,2,6,0
51941,1,6,3
51941,2,2,6
51941,3,1,6
51943,1,1,6
51943,2,0,6
51944,1,3,6
51944,2,4,6
51945,1,7,5
51945,2,6,4
51946,1,2,6
51946,2,3,6
51947,1,6,0
51947,2,2,6
51947,3,2,6
51948,1,6,4
51948,2,7,5
51949,1,3,6
51949,2,6,4
51949,3,2,6
51950,1,6,4
51950,2,6,4
51951,1,2,6
51951,2,2,6
51952,1,7,5
51952,2,6,4
51953,1,6,3
51953,2,6,1
51954,1,1,6
51954,2,3,6
51955,1,6,4
51955,2,6,2
51956,1,6,3
51956,2,4,6
51956,3,7,5
51957,1,6,2
51957,2,6,4
51958,1,6,3
51958,2,4,6
51958,3,6,7
51959,1,0,6
51959,2,4,6
51960,1,6,4
51960,2,6,2
51961,1,6,3
51961,2,6,1
51963,1,7,5
51963,2,6,2
51964,1,6,1
51964,2,6,3
51965,1,6,0
51965,2,6,0
51966,1,6,2
51966,2,6,0
51967,1,7,6
51967,2,4,6
51967,3,5,7
51968,1,6,2
51968,2,6,2
51969,1,6,4
51969,2,4,6
51969,3,2,
51970,1,3,6
51970,2,7,5
51971,1,1,6
51971,2,3,6
51972,1,7,5
51972,2,6,4
51973,1,3,6
51973,2,4,6
51974,1,2,6
51974,2,2,6
51975,1,6,3
51975,2,7,6
51976,1,6,7
51976,2,6,3
51976,3,6,4
51977,1,6,3
51977,2,6,2
51978,1,6,3
51978,2,7,5
51979,1,6,4
51979,2,6,3
51980,1,3,6
51980,2,0,6
51981,1,6,1
51981,2,6,1
51982,1,6,1
51982,2,6,1
51983,1,1,6
51983,2,4,6
51984,1,6,4
51984,2,6,7
51984,3,6,3
51985,1,6,4
51985,2,7,6
51986,1,6,3
51986,2,6,1
51988,1,2,6
51988,2,1,6
51989,1,2,6
51989,2,1,6
51990,1,4,6
51990,2,6,4
51990,3,6,3
51991,1,1,6
51991,2,0,6
51992,1,6,7
51992,2,6,3
51992,3,6,4
51993,1,0,6
51993,2,2,6
51994,1,6,3
51994,2,4,6
51994,3,6,2
51995,1,0,6
51995,2,0,6
51996,1,0,6
51996,2,0,6
51997,1,0,6
51997,2,0,6
51998,1,6,0
51998,2,6,2
51999,1,0,6
51999,2,1,6
52000,1,3,6
52000,2,4,6
52001,1,0,6
52001,2,2,6
52002,1,1,6
52002,2,0,6
52003,1,6,3
52003,2,6,0
52004,1,7,5
52004,2,6,1
52005,1,6,7
52005,2,1,6
52006,1,6,0
52006,2,6,0
52007,1,2,6
52007,2,4,6
52008,1,4,6
52008,2,6,7
52009,1,6,4
52009,2,6,3
52010,1,3,6
52010,2,6,1
52010,3,6,4
52011,1,6,2
52011,2,6,7
52011,3,6,0
52012,1,6,2
52012,2,0,6
52012,3,2,6
52013,1,5,7
52013,2,7,5
52013,3,6,4
52014,1,6,1
52014,2,6,1
52015,1,6,3
52015,2,6,0
52016,1,3,6
52016,2,6,3
52016,3,6,2
52017,1,7,5
52017,2,4,6
52017,3,4,6
52018,1,7,5
52018,2,6,2
52019,1,3,6
52019,2,4,6
52020,1,6,2
52020,2,6,4
52021,1,6,1
52021,2,4,6
52021,3,6,0
52022,1,4,6
52022,2,6,4
52022,3,7,6
52023,1,6,4
52023,2,6,0
52024,1,6,3
52024,2,0,6
52024,3,4,6
52025,1,0,6
52025,2,5,7
52026,1,1,6
52026,2,3,6
52027,1,1,6
52027,2,2,6
52028,1,7,5
52028,2,6,0
52029,1,0,6
52029,2,7,5
52029,3,6,3
52030,1,6,2
52030,2,6,2
52031,1,6,3
52031,2,6,0
52032,1,6,4
52032,2,3,6
52032,3,4,6
52033,1,6,1
52033,2,6,2
52034,1,1,6
52034,2,3,6
52035,1,2,6
52035,2,6,3
52035,3,6,7
52036,1,6,4
52036,2,3,6
52036,3,5,7
52037,1,6,4
52037,2,6,3
52038,1,6,4
52038,2,2,6
52038,3,6,4
52039,1,2,6
52039,2,5,7
52040,1,0,6
52040,2,2,6
52041,1,2,6
52041,2,5,7
52044,1,6,7
52044,2,2,6
52045,1,6,3
52045,2,5,7
52045,3,6,1
52046,1,1,6
52046,2,1,6
52047,1,1,6
52047,2,7,5
52047,3,6,4
52048,1,4,6
52048,2,7,5
52048,3,3,6
52049,1,3,6
52049,2,2,6
52050,1,1,6
52050,2,0,6
52051,1,0,6
52051,2,1,6
52052,1,2,6
52052,2,2,6
52053,1,4,6
52053,2,3,6
52054,1,4,6
52054,2,3,6
52055,1,6,2
52055,2,6,1
52056,1,3,6
52056,2,6,2
52056,3,3,6
52057,1,1,6
52057,2,6,4
52057,3,6,4
52058,1,6,4
52058,2,6,2
52059,1,7,6
52059,2,7,6
52060,1,6,2
52060,2,6,2
52061,1,4,6
52061,2,6,3
52061,3,6,2
52062,1,1,6
52062,2,1,6
52063,1,6,7
52063,2,7,5
52063,3,6,2
52064,1,7,6
52064,2,6,4
52065,1,6,1
52065,2,6,2
52066,1,6,4
52066,2,6,4
52067,1,0,1
52068,1,5,7
52068,2,7,5
52068,3,6,3
52069,1,6,4
52069,2,2,6
52069,3,2,6
52070,1,6,4
52070,2,6,0
52071,1,6,4
52071,2,6,2
52072,1,6,4
52072,2,6,1
52073,1,4,6
52073,2,6,0
52073,3,6,1
52074,1,2,6
52074,2,1,6
52075,1,7,6
52075,2,5,7
52075,3,2,6
52076,1,0,6
52076,2,3,6
52077,1,5,7
52077,2,4,6
52078,1,6,3
52078,2,6,1
52079,1,4,6
52079,2,6,3
52079,3,6,2
52080,1,6,2
52080,2,6,0
52081,1,6,4
52081,2,6,1
52082,1,4,6
52082,2,6,2
52082,3,6,1
52083,1,6,3
52083,2,6,3
52085,1,4,6
52085,2,3,6
52086,1,6,2
52086,2,3,6
52086,3,2,6
52087,1,3,6
52087,2,3,6
52088,1,1,6
52088,2,2,6
52089,1,0,6
52089,2,4,6
52090,1,5,7
52090,2,2,6
52091,1,1,6
52091,2,6,2
52091,3,6,3
52092,1,5,7
52092,2,6,4
52092,3,7,6
52093,1,6,1
52093,2,6,1
52094,1,5,7
52094,2,4,6
52095,1,5,7
52095,2,1,6
52096,1,6,0
52096,2,6,1
52097,1,6,1
52097,2,4,6
52097,3,5,7
52098,1,1,6
52098,2,1,6
52099,1,6,4
52099,2,6,2
52100,1,7,5
52100,2,6,2
52101,1,5,7
52101,2,6,1
52101,3,6,0
52102,1,6,3
52102,2,6,4
52103,1,3,6
52103,2,7,6
52103,3,6,2
52104,1,6,1
52104,2,6,1
52105,1,6,4
52105,2,1,6
52105,3,3,6
52106,1,2,6
52106,2,4,6
52107,1,6,1
52107,2,6,2
52109,1,7,5
52109,2,6,1
52110,1,1,6
52110,2,2,6
52111,1,6,7
52111,2,6,3
52111,3,3,6
52112,1,6,3
52112,2,6,4
52113,1,0,6
52113,2,6,4
52113,3,6,4
52114,1,6,3
52114,2,6,0
52115,1,6,1
52115,2,6,3
52116,1,7,6
52116,2,6,3
52117,1,1,6
52117,2,2,6
52118,1,6,4
52118,2,6,2
52119,1,6,4
52119,2,3,6
52119,3,3,6
52120,1,6,2
52120,2,7,5
52121,1,4,6
52121,2,7,5
52121,3,6,2
52122,1,7,6
52122,2,6,3
52123,1,1,6
52123,2,0,6
52124,1,6,3
52124,2,6,1
52126,1,2,6
52126,2,0,6
52127,1,6,7
52127,2,6,1
52127,3,6,3
52128,1,0,6
52128,2,0,6
52129,1,4,6
52129,2,5,7
52130,1,0,6
52130,2,3,6
52131,1,1,6
52131,2,0,6
52132,1,0,6
52132,2,0,6
52133,1,6,2
52133,2,3,6
52133,3,6,2
52134,1,1,6
52134,2,2,6
52135,1,0,6
52135,2,3,6
52136,1,4,6
52136,2,1,6
52137,1,2,6
52137,2,0,6
52138,1,6,4
52138,2,6,7
52138,3,6,4
52139,1,6,4
52139,2,6,1
52140,1,6,2
52140,2,6,1
52141,1,6,2
52141,2,0,6
52141,3,6,3
52142,1,6,3
52142,2,6,2
52144,1,3,6
52144,2,5,7
52145,1,6,0
52145,2,6,1
52146,1,1,6
52146,2,2,6
52147,1,5,7
52147,2,3,6
52148,1,2,6
52148,2,3,6
52149,1,2,6
52149,2,6,4
52149,3,2,6
52150,1,0,6
52150,2,0,6
52151,1,7,5
52151,2,3,6
52151,3,7,6
52152,1,6,7
52152,2,0,6
52153,1,0,6
52153,2,2,6
52154,1,6,2
52154,2,6,2
52155,1,1,6
52155,2,4,2
52156,1,6,2
52156,2,6,4
52157,1,5,7
52157,2,0,6
52158,1,6,4
52158,2,6,1
52159,1,6,3
52159,2,5,7
52159,3,3,6
52160,1,1,6
52160,2,6,1
52160,3,0,6
52161,1,6,2
52161,2,6,1
52162,1,6,0
52162,2,6,1
52163,1,6,2
52163,2,6,2
52164,1,6,2
52164,2,6,0
52165,1,6,0
52165,2,6,0
52166,1,6,6
52167,1,6,2
52167,2,6,1
52169,1,0,6
52169,2,2,6
52170,1,1,6
52170,2,1,6
52171,1,1,6
52171,2,0,6
52172,1,1,6
52172,2,1,6
52173,1,1,6
52173,2,0,6
52174,1,0,6
52174,2,2,6
52175,1,1,6
52175,2,7,6
52175,3,4,6
52176,1,0,6
52176,2,0,6
52177,1,2,6
52177,2,0,6
52178,1,2,6
52178,2,0,6
52179,1,6,1
52179,2,7,5
52180,1,7,6
52180,2,3,6
52180,3,4,6
52181,1,6,3
52181,2,6,1
52183,1,6,3
52183,2,6,4
52184,1,7,6
52184,2,1,6
52184,3,6,7
52185,1,3,6
52185,2,6,7
52186,1,1,6
52186,2,1,6
52187,1,4,6
52187,2,6,2
52187,3,0,6
52188,1,6,3
52188,2,4,6
52188,3,6,4
52189,1,4,6
52189,2,2,6
52190,1,6,3
52190,2,6,4
52191,1,6,4
52191,2,6,1
52192,1,6,2
52192,2,6,3
52193,1,2,6
52193,2,7,6
52193,3,4,6
52194,1,4,6
52194,2,3,6
52195,1,6,4
52195,2,3,6
52195,3,3,6
52196,1,5,7
52196,2,7,5
52196,3,3,6
52197,1,6,7
52197,2,6,4
52197,3,6,2
52198,1,3,6
52198,2,3,6
52199,1,6,7
52199,2,7,5
52199,3,6,7
52200,1,4,6
52200,2,6,3
52200,3,6,0
52201,1,7,6
52201,2,6,1
52202,1,6,1
52202,2,6,1
52203,1,6,2
52203,2,6,0
52204,1,6,2
52204,2,2,6
52204,3,6,3
52205,1,6,2
52205,2,6,1
52206,1,6,2
52206,2,6,2
52207,1,1,6
52207,2,0,6
52208,1,6,3
52208,2,3,6
52208,3,6,4
52209,1,7,6
52209,2,2,6
52209,3,4,6
52210,1,6,0
52210,2,4,6
52210,3,6,3
52212,1,2,6
52212,2,4,6
52213,1,6,1
52213,2,2,6
52213,3,4,6
52214,1,6,1
52214,2,6,2
52215,1,2,6
52215,2,1,6
52216,1,0,4
52216,2,1,4
52217,1,3,6
52217,2,6,3
52217,3,6,3
52218,1,6,3
52218,2,6,0
52219,1,2,6
52219,2,3,6
52220,1,7,5
52220,2,4,6
52220,3,6,4
52221,1,0,6
52221,2,2,6
52222,1,3,6
52222,2,6,3
52222,3,0,6
52223,1,6,2
52223,2,6,2
52224,1,3,6
52224,2,6,7
52225,1,3,6
52225,2,7,6
52225,3,6,4
52226,1,3,6
52226,2,2,6
52227,1,3,6
52227,2,6,4
52227,3,6,1
52228,1,7,5
52228,2,5,7
52228,3,3,6
52229,1,1,6
52229,2,2,6
52230,1,4,6
52230,2,6,0
52230,3,6,4
52231,1,0,6
52231,2,1,6
52232,1,2,6
52232,2,0,6
52233,1,6,1
52233,2,6,2
52234,1,4,6
52234,2,4,6
52235,1,2,6
52235,2,6,1
52235,3,6,2
52236,1,7,6
52236,2,6,2
52237,1,2,6
52237,2,1,6
52238,1,7,5
52238,2,4,6
52238,3,6,2
52239,1,5,7
52239,2,5,7
52240,1,0,6
52240,2,1,6
52241,1,6,4
52241,2,4,4
52242,1,2,6
52242,2,1,6
52243,1,4,6
52243,2,2,6
52244,1,2,6
52244,2,0,6
52245,1,6,3
52245,2,6,3
52246,1,7,6
52246,2,4,6
52246,3,0,6
52247,1,6,2
52247,2,6,2
52248,1,6,4
52248,2,6,0
52249,1,7,5
52249,2,1,6
52249,3,1,6
52250,1,6,3
52250,2,6,3
52251,1,7,5
52251,2,1,6
52251,3,4,6
52252,1,1,6
52252,2,0,6
52253,1,3,6
52253,2,3,6
52256,1,4,2
52257,1,3,4
52258,1,3,6
52258,2,4,6
52259,1,6,4
52259,2,6,4
52260,1,1,6
52260,2,6,4
52260,3,6,4
52261,1,7,5
52261,2,6,3
52263,1,1,6
52263,2,4,6
52264,1,1,6
52264,2,0,6
52265,1,6,7
52265,2,5,7
52266,1,3,6
52266,2,4,6
52267,1,1,6
52267,2,6,3
52267,3,4,6
52268,1,4,6
52268,2,6,4
52268,3,2,6
52269,1,0,6
52269,2,1,6
52270,1,2,6
52270,2,3,6
52271,1,1,6
52271,2,0,6
52272,1,3,6
52272,2,2,6
52273,1,2,6
52273,2,1,6
52274,1,6,7
52274,2,0,6
52275,1,6,2
52275,2,7,5
52276,1,6,7
52276,2,3,6
52277,1,3,6
52277,2,6,2
52277,3,6,2
52278,1,6,3
52278,2,6,2
52279,1,6,3
52279,2,6,7
52279,3,6,2
52280,1,0,6
52280,2,6,7
52281,1,6,4
52281,2,3,6
52281,3,2,6
52282,1,4,6
52282,2,4,6
52283,1,4,6
52283,2,6,2
52283,3,2,6
52284,1,1,6
52284,2,7,6
52284,3,6,2
52285,1,6,2
52285,2,6,4
52286,1,7,5
52286,2,7,5
52287,1,6,0
52287,2,6,2
52288,1,1,6
52288,2,1,6
52289,1,6,4
52289,2,2,6
52289,3,6,7
52290,1,7,5
52290,2,6,2
52291,1,2,6
52291,2,2,6
52292,1,6,1
52292,2,6,2
52293,1,6,0
52293,2,6,2
52294,1,6,4
52294,2,4,6
52294,3,6,7
52295,1,0,6
52295,2,2,6
52296,1,3,6
52296,2,0,6
52297,1,5,7
52297,2,1,6
52301,1,4,6
52301,2,1,6
52302,1,6,2
52302,2,6,1
52303,1,6,3
52303,2,5,7
52303,3,0,1
52304,1,6,7
52304,2,6,1
52304,3,4,6
52305,1,1,6
52305,2,6,1
52305,3,6,3
52306,1,3,6
52306,2,1,6
52307,1,6,1
52307,2,6,0
52308,1,6,4
52308,2,6,2
52309,1,6,0
52309,2,6,1
52310,1,6,0
52310,2,6,0
52311,1,3,6
52311,2,6,2
52311,3,7,5
52312,1,4,6
52312,2,1,6
52313,1,6,4
52313,2,1,6
52313,3,2,
52314,1,0,1
52315,1,6,4
52315,2,0,3
52316,1,6,3
52316,2,6,1
52317,1,6,2
52317,2,0,6
52317,3,7,6
52318,1,6,2
52318,2,6,4
52319,1,7,6
52319,2,1,0
52320,1,6,0
52320,2,6,1
52321,1,0,6
52321,2,0,6
52322,1,4,6
52322,2,2,6
52323,1,6,2
52323,2,6,1
52324,1,1,6
52324,2,1,6
52325,1,0,3
52326,1,6,4
52326,2,6,4
52327,1,6,1
52327,2,6,0
52329,1,6,4
52329,2,6,3
52330,1,6,1
52330,2,6,4
52331,1,2,6
52331,2,3,6
52332,1,2,6
52332,2,1,6
52333,1,6,2
52333,2,4,6
52333,3,4,6
52334,1,4,6
52334,2,6,3
52334,3,6,1
52335,1,6,1
52335,2,6,0
52336,1,6,1
52336,2,6,2
52337,1,6,4
52337,2,5,7
52337,3,3,6
52338,1,4,6
52338,2,4,6
52339,1,2,6
52339,2,2,6
52340,1,6,1
52340,2,6,2
52341,1,6,4
52341,2,6,3
52343,1,4,6
52343,2,5,7
52344,1,2,4
52345,1,6,4
52345,2,6,3
52347,1,3,6
52347,2,7,6
52347,3,2,6
52348,1,6,0
52348,2,6,2
52349,1,6,4
52349,2,6,2
52350,1,6,1
52350,2,6,2
52351,1,3,6
52351,2,2,6
52352,1,6,0
52352,2,6,0
52353,1,2,6
52353,2,3,6
52354,1,6,3
52354,2,6,2
52355,1,0,6
52355,2,0,6
52356,1,6,3
52356,2,5,7
52356,3,6,3
52357,1,6,1
52357,2,3,6
52357,3,6,2
52358,1,2,6
52358,2,6,2
52358,3,6,4
52359,1,3,6
52359,2,6,7
52360,1,7,5
52360,2,7,5
52361,1,2,6
52361,2,3,6
52362,1,2,6
52362,2,6,3
52362,3,6,4
52363,1,6,0
52363,2,6,0
52364,1,6,4
52364,2,6,1
52365,1,4,6
52365,2,3,6
52366,1,3,6
52366,2,6,2
52366,3,6,0
52367,1,6,0
52367,2,6,2
52368,1,6,7
52368,2,5,7
52369,1,6,4
52369,2,6,1
52370,1,2,6
52370,2,7,5
52370,3,3,6
52371,1,6,7
52371,2,2,6
52372,1,5,7
52372,2,6,4
52372,3,7,5
52373,1,3,6
52373,2,1,6
52374,1,2,6
52374,2,6,7
52375,1,4,6
52375,2,6,1
52375,3,6,0
52376,1,6,3
52376,2,6,0
52377,1,6,4
52377,2,6,7
52377,3,1,6
52378,1,2,6
52378,2,4,6
52379,1,6,1
52379,2,6,4
52380,1,1,6
52380,2,7,6
52380,3,6,1
52381,1,6,2
52381,2,6,3
52382,1,6,2
52382,2,6,2
52383,1,6,0
52383,2,6,1
52384,1,6,1
52384,2,6,1
52385,1,6,0
52385,2,6,1
52386,1,6,4
52386,2,4,6
52386,3,6,2
52387,1,3,6
52387,2,2,6
52388,1,6,7
52388,2,7,6
52388,3,6,4
52389,1,6,1
52389,2,6,4
52390,1,3,6
52390,2,1,6
52391,1,3,6
52391,2,6,4
52391,3,3,6
52392,1,6,2
52392,2,6,1
52393,1,6,3
52393,2,7,6
52394,1,1,6
52394,2,1,6
52395,1,1,6
52395,2,7,5
52395,3,4,6
52396,1,1,6
52396,2,4,5
52397,1,4,6
52397,2,0,6
52398,1,6,1
52398,2,6,1
52399,1,6,1
52399,2,6,0
52400,1,3,6
52400,2,6,3
52400,3,3,6
52401,1,6,1
52401,2,6,1
52402,1,6,3
52402,2,3,6
52402,3,7,6
52403,1,6,0
52403,2,6,0
52404,1,7,5
52404,2,6,1
52405,1,0,6
52405,2,4,6
52406,1,6,3
52406,2,6,1
52407,1,6,0
52407,2,7,5
52408,1,4,6
52408,2,3,6
52409,1,6,1
52409,2,7,6
52410,1,5,7
52410,2,6,3
52410,3,6,3
52411,1,6,2
52411,2,6,4
52412,1,6,2
52412,2,6,3
52413,1,6,1
52413,2,7,6
52415,1,1,6
52415,2,6,3
52415,3,3,6
52416,1,6,0
52417,1,6,0
52418,1,0,6
52418,2,4,6
52419,1,6,1
52419,2,6,1
52420,1,2,6
52420,2,1,6
52421,1,6,2
52421,2,6,7
52421,3,2,6
52422,1,1,6
52422,2,2,6
52423,1,2,6
52423,2,1,6
52424,1,6,4
52424,2,6,4
52425,1,3,6
52425,2,1,6
52426,1,3,6
52426,2,0,6
52427,1,1,6
52427,2,0,6
52428,1,4,3
52428,2,3,4
52428,3,2,4
52429,1,4,1
52429,2,3,4
52429,3,4,3
52430,1,4,2
52430,2,4,3
52431,1,1,4
52431,2,4,2
52431,3,4,3
52432,1,0,4
52432,2,3,4
52433,1,4,3
52434,1,3,4
52435,1,2,4
52435,2,1,4
52436,1,4,1
52436,2,2,4
52436,3,4,1
52437,1,4,0
52437,2,4,1
52438,1,2,4
52438,2,4,1
52438,3,4,3
52439,1,2,4
52439,2,1,4
52440,1,4,0
52440,2,4,1
52441,1,4,0
52442,1,4,3
52443,1,4,0
52443,2,4,3
52444,1,6,7
52444,2,0,6
52445,1,6,7
52445,2,0,6
52446,1,6,4
52446,2,3,6
52446,3,7,6
52447,1,6,0
52447,2,6,4
52448,1,3,6
52448,2,4,6
52449,1,1,6
52450,1,0,6
52450,2,0,6
52451,1,1,6
52451,2,2,6
52452,1,5,7
52452,2,4,6
52453,1,3,6
52453,2,7,6
52453,3,6,7
52454,1,6,7
52454,2,1,6
52455,1,2,6
52455,2,4,6
52456,1,1,6
52456,2,0,6
52457,1,1,6
52457,2,6,7
52458,1,0,6
52458,2,1,6
52459,1,6,1
52459,2,6,3
52460,1,1,6
52460,2,3,6
52461,1,3,6
52461,2,6,1
52461,3,7,5
52462,1,3,6
52462,2,6,0
52462,3,6,1
52463,1,1,6
52463,2,6,4
52463,3,3,6
52464,1,3,6
52464,2,5,7
52465,1,7,5
52465,2,7,5
52466,1,1,6
52466,2,1,6
52467,1,2,6
52467,2,4,6
52468,1,6,4
52468,2,6,1
52469,1,6,1
52469,2,6,1
52470,1,2,6
52470,2,6,3
52470,3,3,6
52471,1,2,6
52471,2,1,6
52472,1,2,6
52472,2,3,6
52473,1,1,6
52473,2,0,6
52474,1,3,6
52474,2,1,6
52475,1,3,6
52475,2,4,6
52476,1,7,6
52476,2,6,4
52477,1,3,6
52477,2,6,4
52477,3,7,6
52478,1,6,1
52478,2,7,5
52479,1,4,6
52479,2,1,2
52480,1,6,3
52480,2,6,2
52481,1,6,7
52481,2,6,3
52481,3,4,6
52482,1,4,6
52483,1,3,6
52483,2,2,6
52485,1,3,6
52485,2,3,6
52486,1,6,1
52486,2,6,0
52487,1,5,7
52487,2,2,6
52488,1,6,3
52488,2,6,2
52489,1,4,0
52489,2,4,0
52490,1,4,0
52490,2,4,1
52491,1,4,0
52491,2,4,1
52493,1,6,2
52493,2,1,6
52493,3,4,6
52494,1,6,4
52494,2,6,3
52495,1,0,4
52495,2,2,4
52496,1,0,4
52496,2,0,4
52497,1,4,0
52497,2,4,1
52498,1,0,4
52499,1,2,6
52499,2,1,6
52500,1,6,2
52500,2,6,3
52501,1,6,3
52501,2,6,4
52502,1,7,6
52502,2,6,4
52503,1,4,6
52503,2,7,5
52503,3,6,1
52504,1,6,3
52504,2,6,2
52505,1,1,6
52505,2,0,6
52506,1,6,4
52506,2,4,6
52506,3,0,6
52507,1,6,3
52507,2,6,1
52508,1,6,2
52508,2,6,2
52509,1,6,7
52509,2,2,6
52510,1,1,6
52510,2,6,3
52510,3,6,1
52511,1,6,1
52511,2,6,1
52512,1,6,1
52512,2,1,6
52512,3,2,6
52513,1,3,6
52513,2,5,7
52514,1,6,2
52514,2,4,2
52515,1,4,6
52515,2,6,2
52515,3,6,3
52516,1,4,6
52516,2,1,6
52518,1,4,6
52518,2,3,6
52519,1,6,1
52519,2,6,2
52520,1,2,6
52520,2,2,6
52521,1,6,2
52521,2,4,6
52521,3,6,4
